,date,time,VI,VItext,wnd,mxgHt
2021-07-08 16:00:00,08-JULY-2021,16:00,98.0,GOOD,12.0,3303.0
2021-07-09 07:00:00,09-JULY-2021,07:00,22.0,POOR,7.0,1146.0
2021-07-09 16:00:00,09-JULY-2021,16:00,69.0,GOOD,6.0,3335.0
2021-07-10 07:00:00,10-JULY-2021,07:00,12.0,POOR,3.0,983.0
2021-07-10 16:00:00,10-JULY-2021,16:00,99.0,GOOD,12.0,3656.0
2021-07-11 07:00:00,11-JULY-2021,07:00,42.0,FAIR,14.0,1289.0
2021-07-11 16:00:00,11-JULY-2021,16:00,99.0,GOOD,13.0,3351.0
2021-07-12 07:00:00,12-JULY-2021,07:00,20.0,POOR,7.0,1073.0
2021-07-12 16:00:00,12-JULY-2021,16:00,85.0,GOOD,12.0,2685.0
2021-07-13 07:00:00,13-July-2021,07:00,20.0,POOR,7.0,1085.0
2021-07-13 16:00:00,13-July-2021,16:00,80.0,GOOD,12.0,2485.0
2021-07-14 07:00:00,14-JULY-2021,07:00,12.0,POOR,3.0,994.0
2021-07-14 16:00:00,14-JULY-2021,16:00,99.0,GOOD,12.0,3936.0
2021-07-15 07:00:00,15-JULY-2021,07:00,17.0,POOR,7.0,1004.0
2021-07-15 16:00:00,15-JULY-2021,16:00,99.0,GOOD,13.0,3776.0
2021-07-16 07:00:00,16-JULY-2021,07:00,16.0,POOR,5.0,1057.0
2021-07-16 16:00:00,16-JULY-2021,16:00,98.0,GOOD,10.0,3843.0
2021-07-17 07:00:00,17-JULY-2021,07:00,24.0,POOR,8.0,1154.0
2021-07-17 16:00:00,17-JULY-2021,16:00,78.0,GOOD,7.0,3523.0
2021-07-18 07:00:00,18-JULY-2021,07:00,15.0,POOR,4.0,1064.0
2021-07-18 16:00:00,18-JULY-2021,16:00,99.0,GOOD,11.0,3870.0
2021-07-19 07:00:00,19-JULY-2021,07:00,19.0,POOR,6.0,1097.0
2021-07-19 16:00:00,19-JULY-2021,16:00,99.0,GOOD,13.0,3940.0
2021-07-20 07:00:00,20-JULY-2021,07:00,19.0,POOR,7.0,1050.0
2021-07-20 16:00:00,20-JULY-2021,16:00,93.0,GOOD,9.0,3847.0
2021-07-21 07:00:00,21-JULY-2021,07:00,15.0,POOR,4.0,1078.0
2021-07-21 16:00:00,21-JULY-2021,16:00,73.0,GOOD,6.0,3617.0
2021-07-22 07:00:00,22-JULY-2021,07:00,14.0,POOR,2.0,1211.0
2021-07-22 16:00:00,22-JULY-2021,16:00,99.0,GOOD,15.0,3184.0
2021-07-23 07:00:00,23-JULY-2021,07:00,12.0,POOR,4.0,909.0
2021-07-23 16:00:00,23-JULY-2021,16:00,99.0,GOOD,13.0,3148.0
2021-07-24 07:00:00,24-JULY-2021,07:00,13.0,POOR,4.0,967.0
2021-07-24 16:00:00,24-JULY-2021,16:00,92.0,GOOD,11.0,3236.0
2021-07-25 07:00:00,25-JULY-2021,07:00,18.0,POOR,7.0,1020.0
2021-07-25 16:00:00,25-JULY-2021,16:00,99.0,GOOD,13.0,3699.0
2021-07-26 07:00:00,26-JULY-2021,07:00,23.0,POOR,9.0,1085.0
2021-07-26 16:00:00,26-JULY-2021,16:00,88.0,GOOD,10.0,3202.0
2021-07-27 07:00:00,27-JULY-2021,07:00,14.0,POOR,5.0,984.0
2021-07-27 16:00:00,27-JULY-2021,16:00,92.0,GOOD,10.0,3459.0
2021-07-28 07:00:00,28-JULY-2021,07:00,19.0,POOR,7.0,1052.0
2021-07-28 16:00:00,28-JULY-2021,16:00,88.0,GOOD,8.0,3871.0
2021-07-29 07:00:00,29-JULY-2021,07:00,21.0,POOR,8.0,1072.0
2021-07-29 16:00:00,29-JULY-2021,16:00,87.0,GOOD,12.0,2785.0
2021-07-30 07:00:00,30-JULY-2021,07:00,19.0,POOR,6.0,1086.0
2021-07-30 16:00:00,30-JULY-2021,16:00,78.0,GOOD,10.0,2685.0
2021-07-31 07:00:00,31-JULY-2021,07:00,19.0,POOR,7.0,1058.0
2021-07-31 16:00:00,31-JULY-2021,16:00,90.0,GOOD,9.0,3594.0
2021-08-01 07:00:00,01-AUGUST-2021,07:00,18.0,POOR,6.0,1059.0
2021-08-01 16:00:00,01-AUGUST-2021,16:00,55.0,GOOD,9.0,1944.0
2021-08-02 07:00:00,02-AUGUST-2021,07:00,21.0,POOR,6.0,1151.0
2021-08-02 16:00:00,02-AUGUST-2021,16:00,42.0,FAIR,10.0,1484.0
2021-08-03 07:00:00,03-AUGUST-2021,07:00,18.0,POOR,5.0,1123.0
2021-08-03 16:00:00,03-AUGUST-2021,16:00,99.0,GOOD,12.0,3489.0
2021-08-04 07:00:00,04-AUGUST-2021,07:00,18.0,POOR,5.0,1123.0
2021-08-04 16:00:00,04-AUGUST-2021,16:00,99.0,GOOD,12.0,3489.0
2021-08-05 07:00:00,05-AUGUST-2021,07:00,19.0,POOR,7.0,1055.0
2021-08-05 16:00:00,05-AUGUST-2021,16:00,83.0,GOOD,8.0,3469.0
2021-08-06 07:00:00,06-AUGUST-2021,07:00,11.0,POOR,2.0,937.0
2021-08-06 16:00:00,06-AUGUST-2021,16:00,94.0,GOOD,13.0,2931.0
2021-08-07 07:00:00,07-AUGUST-2021,07:00,21.0,POOR,6.0,1169.0
2021-08-07 16:00:00,07-AUGUST-2021,16:00,80.0,GOOD,13.0,2343.0
2021-08-08 07:00:00,08-AUGUST-2021,07:00,24.0,POOR,5.0,1356.0
2021-08-08 16:00:00,08-AUGUST-2021,16:00,71.0,GOOD,8.0,2797.0
2021-08-09 07:00:00,09-AUGUST-2021,07:00,22.0,POOR,6.0,1192.0
2021-08-09 16:00:00,09-AUGUST-2021,16:00,65.0,GOOD,14.0,1785.0
2021-08-10 07:00:00,10-AUGUST-2021,07:00,69.0,GOOD,19.0,1594.0
2021-08-10 16:00:00,10-AUGUST-2021,16:00,71.0,GOOD,18.0,1685.0
2021-08-11 07:00:00,11-AUGUST-2021,07:00,52.0,FAIR,18.0,1316.0
2021-08-11 16:00:00,11-AUGUST-2021,16:00,99.0,GOOD,16.0,2884.0
2021-08-12 07:00:00,12-AUGUST-2021,07:00,23.0,POOR,9.0,1085.0
2021-08-12 16:00:00,12-AUGUST-2021,16:00,80.0,GOOD,12.0,2454.0
2021-08-13 07:00:00,13-AUGUST-2021,07:00,19.0,POOR,6.0,1105.0
2021-08-13 16:00:00,13-AUGUST-2021,16:00,71.0,GOOD,7.0,3080.0
2021-08-14 07:00:00,14-AUGUST-2021,07:00,13.0,POOR,4.0,983.0
2021-08-14 16:00:00,14-AUGUST-2021,16:00,99.0,GOOD,14.0,3319.0
2021-08-15 07:00:00,15-AUGUST-2021,07:00,11.0,POOR,2.0,943.0
2021-08-15 16:00:00,15-AUGUST-2021,16:00,99.0,GOOD,17.0,3037.0
2021-08-16 07:00:00,16-AUGUST-2021,07:00,41.0,FAIR,7.0,1760.0
2021-08-16 16:00:00,16-AUGUST-2021,16:00,56.0,GOOD,9.0,1988.0
2021-08-17 07:00:00,17-AUGUST-2021,07:00,26.0,POOR,6.0,1332.0
2021-08-17 16:00:00,17-AUGUST-2021,16:00,49.0,FAIR,9.0,1766.0
2021-08-18 07:00:00,18-AUGUST-2021,07:00,13.0,POOR,2.0,1142.0
2021-08-18 16:00:00,18-AUGUST-2021,16:00,47.0,FAIR,6.0,2170.0
2021-08-19 07:00:00,19-AUGUST-2021,07:00,21.0,POOR,10.0,1016.0
2021-08-19 16:00:00,19-AUGUST-2021,16:00,66.0,GOOD,7.0,2820.0
2021-08-20 07:00:00,20-AUGUST-2021,07:00,28.0,POOR,7.0,1307.0
2021-08-20 16:00:00,20-AUGUST-2021,16:00,50.0,FAIR,3.0,3785.0
2021-08-21 07:00:00,21-AUGUST-2021,07:00,17.0,POOR,3.0,1251.0
2021-08-21 16:00:00,21-AUGUST-2021,16:00,60.0,GOOD,4.0,3785.0
2021-08-22 07:00:00,22-AUGUST-2021,07:00,24.0,POOR,7.0,1186.0
2021-08-22 16:00:00,22-AUGUST-2021,16:00,99.0,GOOD,13.0,3785.0
2021-08-23 07:00:00,23-AUGUST-2021,07:00,22.0,POOR,7.0,1141.0
2021-08-23 16:00:00,23-AUGUST-2021,16:00,38.0,FAIR,15.0,1180.0
2021-08-24 07:00:00,24-AUGUST-2021,07:00,24.0,POOR,4.0,1489.0
2021-08-24 16:00:00,24-AUGUST-2021,16:00,49.0,FAIR,6.0,2230.0
2021-08-25 07:00:00,25-AUGUST-2021,07:00,13.0,POOR,4.0,965.0
2021-08-25 16:00:00,25-AUGUST-2021,16:00,48.0,FAIR,4.0,2934.0
2021-08-26 07:00:00,26-AUGUST-2021,07:00,10.0,POOR,2.0,885.0
2021-08-26 16:00:00,26-AUGUST-2021,16:00,79.0,GOOD,8.0,3238.0
2021-08-27 07:00:00,27-AUGUST-2021,07:00,35.0,FAIR,8.0,1449.0
2021-08-27 16:00:00,27-AUGUST-2021,16:00,74.0,GOOD,9.0,2704.0
2021-08-28 07:00:00,28-AUGUST-2021,07:00,22.0,POOR,4.0,1411.0
2021-08-28 16:00:00,28-AUGUST-2021,16:00,56.0,GOOD,12.0,1685.0
2021-08-29 07:00:00,29-AUGUST-2021,07:00,13.0,POOR,3.0,1005.0
2021-08-29 16:00:00,29-AUGUST-2021,16:00,66.0,GOOD,12.0,1985.0
2021-08-30 07:00:00,30-AUGUST-2021,07:00,12.0,POOR,5.0,899.0
2021-08-30 16:00:00,30-AUGUST-2021,16:00,99.0,GOOD,14.0,3669.0
2021-08-31 07:00:00,31-AUGUST-2021,07:00,20.0,POOR,4.0,1299.0
2021-08-31 16:00:00,31-AUGUST-2021,16:00,69.0,GOOD,10.0,2326.0
2021-09-01 07:00:00,01-SEPTEMBER-2021,07:00,25.0,POOR,5.0,1394.0
2021-09-01 16:00:00,01-SEPTEMBER-2021,16:00,70.0,GOOD,12.0,2112.0
2021-09-02 07:00:00,02-SEPTEMBER-2021,07:00,29.0,POOR,8.0,1281.0
2021-09-02 16:00:00,02-SEPTEMBER-2021,16:00,63.0,GOOD,9.0,2237.0
2021-09-03 07:00:00,03-SEPTEMBER-2021,07:00,14.0,POOR,4.0,1019.0
2021-09-03 16:00:00,03-SEPTEMBER-2021,16:00,47.0,FAIR,5.0,2442.0
2021-09-04 07:00:00,04-SEPTEMBER-2021,07:00,14.0,POOR,6.0,935.0
2021-09-04 16:00:00,04-SEPTEMBER-2021,16:00,80.0,GOOD,10.0,2786.0
2021-09-05 07:00:00,05-SEPTEMBER-2021,07:00,24.0,POOR,7.0,1197.0
2021-09-05 16:00:00,05-SEPTEMBER-2021,16:00,99.0,GOOD,14.0,3162.0
2021-09-06 07:00:00,06-SEPTEMBER-2021,07:00,24.0,POOR,12.0,1027.0
2021-09-06 16:00:00,06-SEPTEMBER-2021,16:00,88.0,GOOD,11.0,3022.0
2021-09-07 07:00:00,07-SEPTEMBER-2021,07:00,15.0,POOR,5.0,1017.0
2021-09-07 16:00:00,07-SEPTEMBER-2021,16:00,58.0,GOOD,6.0,2673.0
2021-09-08 07:00:00,08-SEPTEMBER-2021,07:00,12.0,POOR,3.0,947.0
2021-09-08 16:00:00,08-SEPTEMBER-2021,16:00,72.0,GOOD,7.0,3173.0
2021-09-09 07:00:00,09-SEPTEMBER-2021,07:00,10.0,POOR,1.0,973.0
2021-09-09 16:00:00,09-SEPTEMBER-2021,16:00,91.0,GOOD,11.0,3176.0
2021-09-10 07:00:00,10-SEPTEMBER-2021,07:00,21.0,POOR,7.0,1111.0
2021-09-10 16:00:00,10-SEPTEMBER-2021,16:00,52.0,FAIR,4.0,3179.0
2021-09-11 07:00:00,11-SEPTEMBER-2021,07:00,28.0,POOR,9.0,1188.0
2021-09-11 16:00:00,11-SEPTEMBER-2021,16:00,74.0,GOOD,10.0,2523.0
2021-09-12 07:00:00,12-SEPTEMBER-2021,07:00,12.0,POOR,3.0,989.0
2021-09-12 16:00:00,12-SEPTEMBER-2021,16:00,37.0,FAIR,11.0,1296.0
2021-09-13 07:00:00,13-SEPTEMBER-2021,07:00,17.0,POOR,4.0,1162.0
2021-09-13 16:00:00,13-SEPTEMBER-2021,16:00,78.0,GOOD,11.0,2537.0
2021-09-14 07:00:00,14-SEPTEMBER-2021,07:00,11.0,POOR,3.0,877.0
2021-09-14 16:00:00,14-SEPTEMBER-2021,16:00,79.0,GOOD,12.0,2427.0
2021-09-15 07:00:00,15-SEPTEMBER-2021,07:00,49.0,FAIR,13.0,1471.0
2021-09-15 16:00:00,15-SEPTEMBER-2021,16:00,83.0,GOOD,14.0,2348.0
2021-09-16 07:00:00,16-SEPTEMBER-2021,07:00,84.0,GOOD,15.0,2256.0
2021-09-16 16:00:00,16-SEPTEMBER-2021,16:00,69.0,GOOD,9.0,2490.0
2021-09-17 07:00:00,17-SEPTEMBER-2021,07:00,29.0,POOR,15.0,1053.0
2021-09-17 16:00:00,17-SEPTEMBER-2021,16:00,66.0,GOOD,12.0,1983.0
2021-09-18 07:00:00,18-SEPTEMBER-2021,07:00,15.0,POOR,6.0,971.0
2021-09-18 16:00:00,18-SEPTEMBER-2021,16:00,43.0,FAIR,8.0,1675.0
2021-09-19 07:00:00,19-SEPTEMBER-2021,07:00,13.0,POOR,3.0,1050.0
2021-09-19 16:00:00,19-SEPTEMBER-2021,16:00,37.0,FAIR,4.0,2221.0
2021-09-20 07:00:00,20-SEPTEMBER-2021,07:00,14.0,POOR,3.0,1079.0
2021-09-20 16:00:00,20-SEPTEMBER-2021,16:00,42.0,FAIR,10.0,1485.0
2021-09-21 07:00:00,21-SEPTEMBER-2021,07:00,20.0,POOR,6.0,1144.0
2021-09-21 16:00:00,21-SEPTEMBER-2021,16:00,56.0,GOOD,8.0,2131.0
2021-09-22 07:00:00,22-SEPTEMBER-2021,07:00,13.0,POOR,8.0,887.0
2021-09-22 16:00:00,22-SEPTEMBER-2021,16:00,61.0,GOOD,11.0,1916.0
2021-09-23 07:00:00,23-SEPTEMBER-2021,07:00,19.0,POOR,11.0,956.0
2021-09-23 16:00:00,23-SEPTEMBER-2021,16:00,79.0,GOOD,10.0,2767.0
2021-09-24 07:00:00,24-SEPTEMBER-2021,07:00,15.0,POOR,6.0,982.0
2021-09-24 16:00:00,24-SEPTEMBER-2021,16:00,32.0,POOR,5.0,1715.0
2021-09-25 07:00:00,25-SEPTEMBER-2021,07:00,17.0,POOR,11.0,918.0
2021-09-25 16:00:00,25-SEPTEMBER-2021,16:00,76.0,GOOD,10.0,2637.0
2021-09-26 07:00:00,26-SEPTEMBER-2021,07:00,14.0,POOR,5.0,962.0
2021-09-26 16:00:00,26-SEPTEMBER-2021,16:00,93.0,GOOD,13.0,2883.0
2021-09-27 07:00:00,27-SEPTEMBER-2021,07:00,49.0,FAIR,17.0,1306.0
2021-09-27 16:00:00,27-SEPTEMBER-2021,16:00,20.0,POOR,10.0,985.0
2021-09-28 07:00:00,28-SEPTEMBER-2021,07:00,47.0,FAIR,9.0,1702.0
2021-09-28 16:00:00,28-SEPTEMBER-2021,16:00,38.0,FAIR,10.0,1385.0
2021-09-29 07:00:00,29-SEPTEMBER-2021,07:00,13.0,POOR,4.0,946.0
2021-09-29 16:00:00,29-SEPTEMBER-2021,16:00,63.0,GOOD,11.0,1992.0
2021-09-30 07:00:00,30-SEPTEMBER-2021,07:00,26.0,POOR,11.0,1086.0
2021-09-30 16:00:00,30-SEPTEMBER-2021,16:00,36.0,FAIR,11.0,1292.0
2021-10-01 07:00:00,01-OCTOBER-2021,07:00,18.0,POOR,6.0,1071.0
2021-10-01 16:00:00,01-OCTOBER-2021,16:00,85.0,GOOD,13.0,2516.0
2021-10-02 07:00:00,02-OCTOBER-2021,07:00,18.0,POOR,12.0,930.0
2021-10-02 16:00:00,02-OCTOBER-2021,16:00,58.0,GOOD,10.0,1935.0
2021-10-03 07:00:00,03-OCTOBER-2021,07:00,19.0,POOR,13.0,935.0
2021-10-03 16:00:00,03-OCTOBER-2021,16:00,74.0,GOOD,10.0,2535.0
2021-10-04 07:00:00,04-OCTOBER-2021,07:00,20.0,POOR,13.0,939.0
2021-10-04 16:00:00,04-OCTOBER-2021,16:00,58.0,GOOD,7.0,2439.0
2021-10-05 07:00:00,05-OCTOBER-2021,07:00,13.0,POOR,9.0,859.0
2021-10-05 16:00:00,05-OCTOBER-2021,16:00,99.0,GOOD,22.0,3075.0
2021-10-06 07:00:00,06-OCTOBER-2021,07:00,24.0,POOR,8.0,1146.0
2021-10-06 16:00:00,06-OCTOBER-2021,16:00,60.0,GOOD,10.0,1985.0
2021-10-07 07:00:00,07-OCTOBER-2021,07:00,19.0,POOR,9.0,994.0
2021-10-07 16:00:00,07-OCTOBER-2021,16:00,67.0,GOOD,13.0,1919.0
2021-10-08 07:00:00,08-OCTOBER-2021,07:00,19.0,POOR,13.0,929.0
2021-10-08 16:00:00,08-OCTOBER-2021,16:00,16.0,POOR,1.0,2082.0
2021-10-09 07:00:00,09-OCTOBER-2021,07:00,14.0,POOR,7.0,910.0
2021-10-09 16:00:00,09-OCTOBER-2021,16:00,59.0,GOOD,10.0,1955.0
2021-10-10 07:00:00,10-OCTOBER-2021,07:00,83.0,GOOD,16.0,2156.0
2021-10-10 16:00:00,10-OCTOBER-2021,16:00,74.0,GOOD,15.0,1952.0
2021-10-11 07:00:00,11-October-2021,07:00,13.0,POOR,4.0,985.0
2021-10-11 16:00:00,11-October-2021,16:00,84.0,GOOD,13.0,2509.0
2021-10-12 07:00:00,12-OCTOBER-2021,07:00,26.0,POOR,10.0,1115.0
2021-10-12 16:00:00,12-OCTOBER-2021,16:00,34.0,FAIR,11.0,1235.0
2021-10-13 07:00:00,13-OCTOBER-2021,07:00,12.0,POOR,2.0,1028.0
2021-10-13 16:00:00,13-OCTOBER-2021,16:00,31.0,POOR,11.0,1185.0
2021-10-14 07:00:00,14-OCTOBER-2021,07:00,15.0,POOR,3.0,1127.0
2021-10-14 16:00:00,14-OCTOBER-2021,16:00,67.0,GOOD,11.0,2125.0
2021-10-15 07:00:00,15-OCTOBER-2021,07:00,20.0,POOR,7.0,1072.0
2021-10-15 16:00:00,15-OCTOBER-2021,16:00,46.0,FAIR,12.0,1457.0
2021-10-16 07:00:00,16-OCTOBER-2021,07:00,24.0,POOR,10.0,1075.0
2021-10-16 16:00:00,16-OCTOBER-2021,16:00,24.0,POOR,10.0,1073.0
2021-10-17 07:00:00,17-OCTOBER-2021,07:00,15.0,POOR,11.0,877.0
2021-10-17 16:00:00,17-OCTOBER-2021,16:00,49.0,FAIR,10.0,1663.0
2021-10-18 07:00:00,18-OCTOBER-2021,07:00,11.0,POOR,4.0,894.0
2021-10-18 16:00:00,18-OCTOBER-2021,16:00,18.0,POOR,1.0,2417.0
2021-10-19 07:00:00,19-OCTOBER-2021,07:00,18.0,POOR,12.0,926.0
2021-10-19 16:00:00,19-OCTOBER-2021,16:00,41.0,FAIR,10.0,1444.0
2021-10-20 07:00:00,20-OCTOBER-2021,07:00,15.0,POOR,12.0,881.0
2021-10-20 16:00:00,20-OCTOBER-2021,16:00,41.0,FAIR,10.0,1458.0
2021-10-21 07:00:00,21-OCTOBER-2021,07:00,15.0,POOR,7.0,935.0
2021-10-21 16:00:00,21-OCTOBER-2021,16:00,47.0,FAIR,10.0,1604.0
2021-10-22 07:00:00,22-OCTOBER-2021,07:00,15.0,POOR,13.0,876.0
2021-10-22 16:00:00,22-OCTOBER-2021,16:00,22.0,POOR,6.0,1192.0
2021-10-23 07:00:00,23-October-2021,07:00,14.0,POOR,6.0,947.0
2021-10-23 16:00:00,23-October-2021,16:00,34.0,FAIR,5.0,1785.0
2021-10-24 07:00:00,24-October-2021,07:00,42.0,FAIR,16.0,1226.0
2021-10-24 16:00:00,24-October-2021,16:00,79.0,GOOD,22.0,1673.0
2021-10-25 07:00:00,25-OCTOBER-2021,07:00,20.0,POOR,11.0,974.0
2021-10-25 16:00:00,25-OCTOBER-2021,16:00,65.0,GOOD,16.0,1658.0
2021-10-26 07:00:00,26-OCTOBER-2021,07:00,18.0,POOR,8.0,992.0
2021-10-26 16:00:00,26-OCTOBER-2021,16:00,75.0,GOOD,15.0,1966.0
2021-10-27 07:00:00,27-OCTOBER-2021,07:00,27.0,POOR,12.0,1077.0
2021-10-27 16:00:00,27-OCTOBER-2021,16:00,61.0,GOOD,11.0,1932.0
2021-10-28 07:00:00,28-OCTOBER-2021,07:00,14.0,POOR,6.0,944.0
2021-10-28 16:00:00,28-OCTOBER-2021,16:00,25.0,POOR,6.0,1302.0
2021-10-29 07:00:00,29-OCTOBER-2021,07:00,18.0,POOR,5.0,1130.0
2021-10-29 16:00:00,29-OCTOBER-2021,16:00,73.0,GOOD,16.0,1859.0
2021-10-30 07:00:00,30-OCTOBER-2021,07:00,15.0,POOR,8.0,929.0
2021-10-30 16:00:00,30-OCTOBER-2021,16:00,22.0,POOR,7.0,1135.0
2021-10-31 07:00:00,31-OCTOBER-2021,07:00,13.0,POOR,5.0,928.0
2021-10-31 16:00:00,31-OCTOBER-2021,16:00,17.0,POOR,3.0,1251.0
2021-11-01 07:00:00,01-NOVEMBER-2021,07:00,12.0,POOR,6.0,885.0
2021-11-01 16:00:00,01-NOVEMBER-2021,16:00,21.0,POOR,7.0,1109.0
2021-11-02 07:00:00,02-NOVEMBER-2021,07:00,10.0,POOR,2.0,868.0
2021-11-02 16:00:00,02-NOVEMBER-2021,16:00,16.0,POOR,3.0,1215.0
2021-11-03 07:00:00,03-NOVEMBER-2021,07:00,20.0,POOR,11.0,967.0
2021-11-03 16:00:00,03-NOVEMBER-2021,16:00,28.0,POOR,9.0,1197.0
2021-11-04 07:00:00,04-NOVEMBER-2021,07:00,16.0,POOR,11.0,905.0
2021-11-04 16:00:00,04-NOVEMBER-2021,16:00,26.0,POOR,9.0,1147.0
2021-11-05 07:00:00,05-NOVEMBER-2021,07:00,12.0,POOR,7.0,872.0
2021-11-05 16:00:00,05-NOVEMBER-2021,16:00,11.0,POOR,7.0,835.0
2021-11-06 07:00:00,06-NOVEMBER-2021,07:00,14.0,POOR,9.0,878.0
2021-11-06 16:00:00,06-NOVEMBER-2021,16:00,41.0,FAIR,10.0,1451.0
2021-11-07 07:00:00,07-NOVEMBER-2021,07:00,17.0,POOR,13.0,905.0
2021-11-07 16:00:00,07-NOVEMBER-2021,16:00,79.0,GOOD,17.0,1951.0
2021-11-08 07:00:00,08-NOVEMBER-2021,07:00,19.0,POOR,9.0,992.0
2021-11-08 16:00:00,08-NOVEMBER-2021,16:00,64.0,GOOD,13.0,1823.0
2021-11-09 07:00:00,09-NOVEMBER-2021,07:00,15.0,POOR,5.0,999.0
2021-11-09 16:00:00,09-NOVEMBER-2021,16:00,50.0,FAIR,15.0,1388.0
2021-11-10 07:00:00,10-November-2021,07:00,11.0,POOR,5.0,854.0
2021-11-10 16:00:00,10-November-2021,16:00,79.0,GOOD,15.0,2085.0
2021-11-11 07:00:00,11-NOVEMBER-2021,07:00,17.0,POOR,15.0,886.0
2021-11-11 16:00:00,11-NOVEMBER-2021,16:00,33.0,POOR,9.0,1313.0
2021-11-12 07:00:00,12-NOVEMBER-2021,07:00,24.0,POOR,14.0,983.0
2021-11-12 16:00:00,12-NOVEMBER-2021,16:00,21.0,POOR,8.0,1058.0
2021-11-13 07:00:00,13-NOVEMBER-2021,07:00,15.0,POOR,18.0,845.0
2021-11-13 16:00:00,13-NOVEMBER-2021,16:00,58.0,GOOD,9.0,2064.0
2021-11-14 07:00:00,14-NOVEMBER-2021,07:00,29.0,POOR,14.0,1071.0
2021-11-14 16:00:00,14-NOVEMBER-2021,16:00,10.0,POOR,5.0,805.0
2021-11-15 07:00:00,15-NOVEMBER-2021,07:00,16.0,POOR,11.0,907.0
2021-11-15 16:00:00,15-NOVEMBER-2021,16:00,10.0,POOR,13.0,805.0
2021-11-16 07:00:00,16-NOVEMBER-2021,07:00,40.0,FAIR,24.0,1049.0
2021-11-16 16:00:00,16-NOVEMBER-2021,16:00,74.0,GOOD,15.0,1937.0
2021-11-17 07:00:00,17-NOVEMBER-2021,07:00,13.0,POOR,7.0,896.0
2021-11-17 16:00:00,17-NOVEMBER-2021,16:00,26.0,POOR,8.0,1208.0
2021-11-18 07:00:00,18-NOVEMBER-2021,07:00,13.0,POOR,8.0,882.0
2021-11-18 16:00:00,18-NOVEMBER-2021,16:00,11.0,POOR,1.0,1219.0
2021-11-19 07:00:00,19-NOVEMBER-2021,07:00,11.0,POOR,2.0,947.0
2021-11-19 16:00:00,19-NOVEMBER-2021,16:00,24.0,POOR,7.0,1187.0
2021-11-20 07:00:00,20-NOVEMBER-2021,07:00,14.0,POOR,5.0,956.0
2021-11-20 16:00:00,20-NOVEMBER-2021,16:00,16.0,POOR,4.0,1096.0
2021-11-21 07:00:00,21-NOVEMBER-2021,07:00,13.0,POOR,5.0,918.0
2021-11-21 16:00:00,21-NOVEMBER-2021,16:00,15.0,POOR,4.0,1073.0
2021-11-22 07:00:00,22-NOVEMBER-2021,07:00,15.0,POOR,5.0,988.0
2021-11-22 16:00:00,22-NOVEMBER-2021,16:00,30.0,POOR,15.0,1056.0
2021-11-23 07:00:00,23-NOVEMBER-2021,07:00,11.0,POOR,5.0,867.0
2021-11-23 16:00:00,23-NOVEMBER-2021,16:00,17.0,POOR,5.0,1085.0
2021-11-24 07:00:00,24-NOVEMBER-2021,07:00,12.0,POOR,5.0,887.0
2021-11-24 16:00:00,24-NOVEMBER-2021,16:00,28.0,POOR,10.0,1145.0
2021-11-25 07:00:00,25-NOVEMBER-2021,07:00,18.0,POOR,8.0,990.0
2021-11-25 16:00:00,25-NOVEMBER-2021,16:00,15.0,POOR,11.0,884.0
2021-11-26 07:00:00,26-NOVEMBER-2021,07:00,15.0,POOR,8.0,927.0
2021-11-26 16:00:00,26-NOVEMBER-2021,16:00,25.0,POOR,17.0,964.0
2021-11-27 07:00:00,27-NOVEMBER-2021,07:00,12.0,POOR,9.0,836.0
2021-11-27 16:00:00,27-NOVEMBER-2021,16:00,29.0,POOR,13.0,1091.0
2021-11-28 07:00:00,28-NOVEMBER-2021,07:00,17.0,POOR,10.0,925.0
2021-11-28 16:00:00,28-NOVEMBER-2021,16:00,13.0,POOR,5.0,946.0
2021-11-29 07:00:00,29-NOVEMBER-2021,07:00,13.0,POOR,11.0,853.0
2021-11-29 07:00:00,29-November-2021,07:00,13.0,POOR,11.0,997.0
2021-11-29 16:00:00,29-November-2021,16:00,17.0,POOR,16.0,997.0
2021-11-29 16:00:00,29-NOVEMBER-2021,16:00,17.0,POOR,7.0,997.0
2021-12-01 07:00:00,01-DECEMBER-2021,07:00,11.0,POOR,24.0,802.0
2021-12-01 16:00:00,01-DECEMBER-2021,16:00,46.0,FAIR,20.0,1185.0
2021-12-02 07:00:00,02-DECEMBER-2021,07:00,12.0,POOR,12.0,835.0
2021-12-02 16:00:00,02-DECEMBER-2021,16:00,56.0,GOOD,18.0,1385.0
2021-12-03 07:00:00,03-DECEMBER-2021,07:00,12.0,POOR,10.0,844.0
2021-12-03 16:00:00,03-DECEMBER-2021,16:00,13.0,POOR,2.0,1185.0
2021-12-04 07:00:00,04-DECEMBER-2021,07:00,10.0,POOR,2.0,910.0
2021-12-04 16:00:00,04-DECEMBER-2021,16:00,17.0,POOR,5.0,1094.0
2021-12-05 07:00:00,05-DECEMBER-2021,07:00,17.0,POOR,11.0,925.0
2021-12-05 16:00:00,05-DECEMBER-2021,16:00,45.0,FAIR,9.0,1640.0
2021-12-06 07:00:00,06-DECEMBER-2021,07:00,15.0,POOR,7.0,940.0
2021-12-06 16:00:00,06-DECEMBER-2021,16:00,21.0,POOR,6.0,1173.0
2021-12-07 07:00:00,07-DECEMBER-2021,07:00,13.0,POOR,5.0,926.0
